age,race,,,,,,,,,,,,
40,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
58,Unknown race,,,,,,,,,,,,
48,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
52,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
42,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
71,White,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
26,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
61,Native American,,,,,,,,,,,,
54,Unknown race,,,,,,,,,,,,
48,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
20,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
51,Hispanic,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
41,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
61,Hispanic,,,,,,,,,,,,
44,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
19,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
61,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
35,White,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
30,Native American,,,,,,,,,,,,
54,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
53,Unknown race,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
67,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
52,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
23,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
20,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
31,Unknown race,,,,,,,,,,,,
20,Hispanic,,,,,,,,,,,,
51,Hispanic,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
40,Unknown race,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
55,Unknown race,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
49,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
20,Asian,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
54,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
41,Unknown race,,,,,,,,,,,,
50,White,,,,,,,,,,,,
42,Unknown race,,,,,,,,,,,,
52,Unknown race,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
41,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
51,Hispanic,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
34,Unknown race,,,,,,,,,,,,
53,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
95,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
17,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
33,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
54,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
5,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
49,Unknown race,,,,,,,,,,,,
71,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
41,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
47,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
21,Asian,,,,,,,,,,,,
46,Unknown race,,,,,,,,,,,,
26,White,,,,,,,,,,,,
55,Unknown race,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
67,White,,,,,,,,,,,,
42,Native American,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
37,White,,,,,,,,,,,,
53,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
35,Native American,,,,,,,,,,,,
36,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
29,Unknown race,,,,,,,,,,,,
16,Black,,,,,,,,,,,,
59,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
14,Hispanic,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
60,White,,,,,,,,,,,,
20,Hispanic,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
59,Unknown race,,,,,,,,,,,,
36,White,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
43,Unknown race,,,,,,,,,,,,
44,Unknown race,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
80,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
22,Pacific Islander,,,,,,,,,,,,
54,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
35,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
70,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
23,Native American,,,,,,,,,,,,
36,White,,,,,,,,,,,,
53,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
17,Hispanic,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
37,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
67,Unknown race,,,,,,,,,,,,
33,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
40,White,,,,,,,,,,,,
17,Hispanic,,,,,,,,,,,,
61,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
37,White,,,,,,,,,,,,
55,Unknown race,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
73,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
48,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
16,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
38,Unknown race,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
72,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
56,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
21,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
52,Unknown race,,,,,,,,,,,,
64,White,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
61,Unknown race,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
17,Black,,,,,,,,,,,,
22,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
54,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
62,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
54,Hispanic,,,,,,,,,,,,
17,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
59,White,,,,,,,,,,,,
42,Unknown race,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
34,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
28,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
27,Unknown race,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
56,Unknown race,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
41,Unknown race,,,,,,,,,,,,
26,White,,,,,,,,,,,,
44,Unknown race,,,,,,,,,,,,
24,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
47,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
30,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
47,Unknown race,,,,,,,,,,,,
36,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
41,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
44,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
59,Hispanic,,,,,,,,,,,,
36,Unknown race,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
48,Hispanic,,,,,,,,,,,,
69,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
43,White,,,,,,,,,,,,
93,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
50,Unknown race,,,,,,,,,,,,
47,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
27,White,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
46,Unknown race,,,,,,,,,,,,
37,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
19,White,,,,,,,,,,,,
27,Unknown race,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
86,Black,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
55,White,,,,,,,,,,,,
55,Unknown race,,,,,,,,,,,,
53,Unknown race,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
19,White,,,,,,,,,,,,
25,Pacific Islander,,,,,,,,,,,,
30,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
42,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
24,White,,,,,,,,,,,,
45,Unknown race,,,,,,,,,,,,
38,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
53,Unknown race,,,,,,,,,,,,
45,Asian,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
67,White,,,,,,,,,,,,
86,White,,,,,,,,,,,,
66,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
66,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
24,Unknown race,,,,,,,,,,,,
34,White,,,,,,,,,,,,
33,Unknown race,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
52,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
26,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
74,Unknown race,,,,,,,,,,,,
43,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
35,Pacific Islander,,,,,,,,,,,,
40,Unknown race,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
58,Unknown race,,,,,,,,,,,,
41,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
65,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
42,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
41,White,,,,,,,,,,,,
47,Asian,,,,,,,,,,,,
27,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
73,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
74,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
44,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
51,Black,,,,,,,,,,,,
21,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
50,White,,,,,,,,,,,,
34,Asian,,,,,,,,,,,,
21,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
52,Unknown race,,,,,,,,,,,,
29,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
50,Unknown race,,,,,,,,,,,,
51,Asian,,,,,,,,,,,,
47,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
60,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
60,Unknown race,,,,,,,,,,,,
49,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
30,Unknown race,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
23,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
40,Asian,,,,,,,,,,,,
60,Unknown race,,,,,,,,,,,,
15,Hispanic,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
50,Unknown race,,,,,,,,,,,,
48,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
47,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
52,Black,,,,,,,,,,,,
27,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
50,White,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
44,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
20,Hispanic,,,,,,,,,,,,
28,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
19,Native American,,,,,,,,,,,,
30,White,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
41,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
32,Asian,,,,,,,,,,,,
33,White,,,,,,,,,,,,
62,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
48,Unknown race,,,,,,,,,,,,
57,White,,,,,,,,,,,,
70,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
18,Asian,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
70,Unknown race,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
37,White,,,,,,,,,,,,
60,Black,,,,,,,,,,,,
17,Black,,,,,,,,,,,,
44,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
47,Black,,,,,,,,,,,,
47,Unknown race,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
18,White,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
17,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
48,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
16,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
68,Black,,,,,,,,,,,,
45,Black,,,,,,,,,,,,
42,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
51,Unknown race,,,,,,,,,,,,
45,Unknown race,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
62,Unknown race,,,,,,,,,,,,
39,Pacific Islander,,,,,,,,,,,,
56,Hispanic,,,,,,,,,,,,
28,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
42,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
46,Unknown race,,,,,,,,,,,,
21,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
56,Black,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
45,Unknown race,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
27,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
43,Asian,,,,,,,,,,,,
29,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
35,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
61,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
28,Unknown race,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
5,White,,,,,,,,,,,,
7,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
75,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
58,Black,,,,,,,,,,,,
24,Unknown race,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
68,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
35,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
40,Hispanic,,,,,,,,,,,,
35,White,,,,,,,,,,,,
51,Unknown race,,,,,,,,,,,,
40,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
31,Unknown race,,,,,,,,,,,,
30,White,,,,,,,,,,,,
66,Hispanic,,,,,,,,,,,,
29,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
47,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
54,Unknown race,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
51,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
45,Asian,,,,,,,,,,,,
30,Unknown race,,,,,,,,,,,,
44,White,,,,,,,,,,,,
22,Unknown race,,,,,,,,,,,,
31,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
30,Unknown race,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
19,White,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
16,White,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
17,Unknown race,,,,,,,,,,,,
32,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
18,Native American,,,,,,,,,,,,
49,Black,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
63,White,,,,,,,,,,,,
58,Unknown race,,,,,,,,,,,,
49,Hispanic,,,,,,,,,,,,
43,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
61,White,,,,,,,,,,,,
64,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
27,White,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
54,Hispanic,,,,,,,,,,,,
57,Hispanic,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
42,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
23,White,,,,,,,,,,,,
43,Unknown race,,,,,,,,,,,,
49,Unknown race,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
73,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
46,Unknown race,,,,,,,,,,,,
49,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
61,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
